method,collision,path_length,clearance,planning_time,success,trial,difficulty,coverage,adaptivity
learnable_cp,False,70.27607027702392,0.8999988928437215,0.4131184855198644,True,457,hard,0.974677403556959,0.9884808677835397
naive,False,54.1947713153912,1.0506892940326336,0.07710203194523847,True,458,moderate,,
ensemble,True,69.21397230491299,1.8322218964966823,0.5908262727064819,False,458,moderate,,
learnable_cp,False,63.61503121609039,1.8077470159304219,0.374704618223859,True,458,moderate,0.9485946358871744,0.696298930474474
naive,False,55.40386296004178,2.142359087006542,0.13826012598015017,True,459,easy,,
ensemble,False,64.4212111351435,3.925164686793154,0.5586531764399898,True,459,easy,,
learnable_cp,False,59.125140992375314,3.1220604066861775,0.3359729732525297,True,459,easy,0.9605235179968595,0.4123275525746109
naive,False,55.94633706057069,1.904565634016158,0.12441828154100401,True,460,easy,,
ensemble,False,66.96646544289796,4.209031338864745,0.5355465469023277,True,460,easy,,
learnable_cp,False,66.40063269233447,3.78334311156726,0.32854777405392144,True,460,easy,0.9409796644891796,0.2625556313191269
naive,True,66.7547675184775,0.8253201893977765,0.14402539348627497,False,461,moderate,,
ensemble,False,74.87464556343733,1.9412979107451305,0.5582494981216988,True,461,moderate,,
learnable_cp,False,72.6155474182214,1.474824254431515,0.3918359920603366,True,461,moderate,0.9532362526499868,0.6948740201910563
naive,True,68.96984312023174,0.2800666025204765,0.13847706776919338,False,462,hard,,
ensemble,False,79.04159282126066,1.4307955743621552,0.6671349830135457,True,462,hard,,
learnable_cp,False,71.24036607964611,0.9588653327022761,0.4078386447892943,True,462,hard,0.9448314423962703,1.022100776446517
naive,True,60.363103390061596,0.6328776047271887,0.14680630467844608,False,463,hard,,
ensemble,True,71.13436897488646,1.3291616586970862,0.6329258158911396,False,463,hard,,
learnable_cp,False,65.56281228524642,1.4806055297306515,0.4151097435977104,True,463,hard,0.9575903312809889,1.029765894045411
naive,True,74.93506120163396,0.6913270514367964,0.18237322730163802,False,464,hard,,
ensemble,False,89.31165673183487,1.3869948754853214,0.654154293824562,True,464,hard,,
learnable_cp,False,82.82758782267241,1.5934393099358521,0.36731277022985187,True,464,hard,0.9349937695109755,1.061832976923596
naive,True,58.9284547136886,2.0530311833926356,0.11696357811621932,False,465,easy,,
ensemble,False,67.55641540101816,4.256875522535089,0.5370328135511011,True,465,easy,,
learnable_cp,False,62.91640811130729,3.564683084359592,0.31870032263604076,True,465,easy,0.941769962278599,0.2909735370194425
naive,False,63.16247126541103,1.2424751970989714,0.1074392014013344,True,466,moderate,,
ensemble,False,73.79485691864713,1.8150864772127346,0.5810539360104031,True,466,moderate,,
learnable_cp,False,67.59504295436358,1.674134691878835,0.38979946290163103,True,466,moderate,0.9760535611986525,0.7374660662377397
naive,False,68.6297458086794,1.8716834650869467,0.09485407463771987,True,467,easy,,
ensemble,True,79.06097150641332,3.8249891774386318,0.5527478907184465,False,467,easy,,
learnable_cp,False,77.5998137890851,3.4950943947005997,0.306600155839658,True,467,easy,0.9495095439919914,0.39093708880628303
naive,False,61.300415466432455,2.0283501692746126,0.10545646038290839,True,468,easy,,
ensemble,False,67.964183349485,4.031937181709974,0.5312512237278361,True,468,easy,,
learnable_cp,False,63.447331588035105,3.7574184367015304,0.3166980350535652,True,468,easy,0.9639579974006294,0.2845131799113103
naive,True,63.19127780287727,0.6642568551658607,0.13404990572713113,False,469,extreme,,
ensemble,False,76.40915567124611,0.858607836371168,0.6866901203229631,True,469,extreme,,
learnable_cp,False,69.69692364080261,0.9695374568184495,0.43396653977145183,True,469,extreme,0.9526054422433471,1.385748314728906
naive,True,62.29647101759876,1.0375233096117793,0.14267845879032925,False,470,moderate,,
ensemble,True,70.24005755103157,2.1896034016823123,0.5989460619280037,False,470,moderate,,
learnable_cp,False,64.75367010176544,1.7083432880741023,0.32705572910390335,True,470,moderate,0.9597092829433588,0.6329242252784851
naive,False,69.09382917974014,1.024733933582888,0.10681590942246555,True,471,moderate,,
ensemble,False,82.35688377540934,1.8803656523294339,0.593097896187477,True,471,moderate,,
learnable_cp,False,73.93440594311383,1.5717022198381079,0.37888855230558305,True,471,moderate,0.9250994558398805,0.6290665233948944
naive,False,47.11970595788446,0.7224113389464508,0.12135435795391264,True,472,hard,,
ensemble,False,55.41213662929574,1.4120646771095198,0.6676002610086839,True,472,hard,,
learnable_cp,False,54.564132827870054,1.347023165331316,0.3756785190094604,True,472,hard,0.9482833288840604,1.1262535519988417
naive,False,61.59999933958918,0.6847180612228856,0.08496278920532384,True,473,moderate,,
ensemble,False,69.56225281876392,1.9546179969259025,0.5890399641496465,True,473,moderate,,
learnable_cp,False,65.61202889868152,1.8140656836976012,0.38509340348737936,True,473,moderate,0.9602171578810148,0.6094942329906206
naive,False,70.74385077057713,1.1317116171750066,0.13907706668277592,True,474,moderate,,
ensemble,False,81.71079282673617,2.2756019169297175,0.5626179466300364,True,474,moderate,,
learnable_cp,False,75.3076361547394,2.1358283877171065,0.3593700299981053,True,474,moderate,0.9553414096663304,0.6144427964449695
naive,True,68.74773803738685,0.4309882536426333,0.12872415507615148,False,475,hard,,
ensemble,False,76.82916961076155,1.3552357184348622,0.6510054077439278,True,475,hard,,
learnable_cp,False,71.43271451566498,1.332412930728055,0.4049171665638821,True,475,hard,0.955275635894432,1.1433484973437094
naive,True,69.9171897127844,0.9184727210912002,0.0942359902994224,False,476,moderate,,
ensemble,True,78.24329672011724,1.8619648388205516,0.5879458945551914,False,476,moderate,,
learnable_cp,False,75.05357814096052,1.8534572093312918,0.38905456577181724,True,476,moderate,0.9567616549206502,0.7061499949339143
naive,True,68.3016104380783,0.8097012553144423,0.13575254787356517,False,477,hard,,
ensemble,False,78.48338870508786,0.9923495404808256,0.6556720356423074,True,477,hard,,
learnable_cp,False,74.0108110945999,1.2493409840726253,0.3736571573720899,True,477,hard,0.9379273165676602,1.0980627317064526
naive,True,59.14114493480993,0.961047763245664,0.12113397759339249,False,478,moderate,,
ensemble,False,64.61082495294157,1.8851639680484324,0.5679080425118584,True,478,moderate,,
learnable_cp,False,60.23158782798867,1.9643930538940768,0.34492642475103874,True,478,moderate,0.9364237013086009,0.7130853721372453
naive,True,76.88775159692467,0.9028025189919032,0.12145959593284811,False,479,hard,,
ensemble,False,90.91263191649448,1.4610003768323059,0.6557852995028814,True,479,hard,,
learnable_cp,False,83.75774868454263,1.162381042481553,0.39081728402651,True,479,hard,0.9510945171431289,1.0481145548854784
naive,True,72.48787188526758,0.5337068724931704,0.148460979691679,False,480,extreme,,
ensemble,False,85.5865567637359,1.0632953590357654,0.7140953568484745,True,480,extreme,,
learnable_cp,False,81.30091640016572,1.0412078784721872,0.43973630633252686,True,480,extreme,0.9338610490313504,1.4543748593923402
naive,True,60.15054607338376,0.4526496425636529,0.14100693588324276,False,481,hard,,
ensemble,False,70.77838903525921,1.441561831682133,0.6490256020728987,True,481,hard,,
learnable_cp,False,64.09613437056132,1.166687076976015,0.3873447011737002,True,481,hard,0.966856802014102,0.9898650158439025
naive,False,60.91711681494419,2.123126543375915,0.09949539034083814,True,482,easy,,
ensemble,False,75.15086488711987,4.164323461495785,0.5223001160030553,True,482,easy,,
learnable_cp,False,69.62619907988449,3.499637694379889,0.33007563198779966,True,482,easy,0.9615058677625239,0.32688984359920276
naive,True,67.31799520264661,0.7674553727479412,0.1509912196403279,False,483,extreme,,
ensemble,False,78.68942105582343,0.6281387603179933,0.6766266918443742,True,483,extreme,,
learnable_cp,False,75.29252710669157,0.995618443661853,0.39655819714053137,True,483,extreme,0.9466428085634151,1.3835574354620126
naive,True,59.954992156349356,1.0057441530208795,0.12587076301303715,False,484,moderate,,
ensemble,True,68.50290746077692,2.245212778014642,0.595627449822785,False,484,moderate,,
learnable_cp,False,64.00456302716829,1.8798968102772933,0.3486910367584235,True,484,moderate,0.9407139060631429,0.6653718351882814
naive,False,58.31799372440445,2.2633908129510614,0.13032061593438174,True,485,easy,,
ensemble,False,69.29251085254302,4.135595820453387,0.5596033255698578,True,485,easy,,
learnable_cp,False,66.83790687166656,3.3465134926443874,0.3305993572359325,True,485,easy,0.9346029104418956,0.30736171948112956
naive,True,67.62247516842203,0.2771557591606988,0.11866377091988764,False,486,hard,,
ensemble,False,80.33283275351253,1.3941739471586791,0.6588789670796901,True,486,hard,,
learnable_cp,True,77.17016657396898,1.2978913284917795,0.3734544997945711,False,486,hard,0.943109925391419,1.1191313946112982
naive,False,55.28981551304951,1.750236807826554,0.09999910673231974,True,487,easy,,
ensemble,False,61.85424847688513,4.244007707596686,0.5486476449760369,True,487,easy,,
learnable_cp,False,62.957048799315295,3.4712826719920136,0.27523253877123266,True,487,easy,0.9493235310025123,0.33577296424939523
naive,False,66.52745184862222,0.8701340792112,0.07316170488207045,True,488,moderate,,
ensemble,False,72.28879783374717,1.9440071706951967,0.5817702659405062,True,488,moderate,,
learnable_cp,False,68.34260962216625,2.0160650621574248,0.3512547902931277,True,488,moderate,0.9497870309664386,0.6841635089845581
naive,True,70.03954027470543,0.16683290719704785,0.13618983501703824,False,489,extreme,,
ensemble,True,80.21285067601289,1.0779044406763916,0.6704271182463056,False,489,extreme,,
learnable_cp,False,76.24669130588495,1.1319686121314176,0.4342337696425305,True,489,extreme,0.9355602979059338,1.3683431440559939
naive,False,57.86912908248978,0.8676890841198439,0.13833543285882835,True,490,moderate,,
ensemble,False,71.80609975919582,2.1061270615445333,0.6044750896813614,True,490,moderate,,
learnable_cp,False,67.26340142439118,2.0844202441335336,0.3584610474422595,True,490,moderate,0.9411097018745661,0.6653146514012298
naive,True,61.65175772643198,1.3395245521164818,0.10075804018812849,False,491,moderate,,
ensemble,False,67.0798823626287,2.1187298504597654,0.6262357485172488,True,491,moderate,,
learnable_cp,False,64.0044958922655,1.655787456511381,0.3443681686823675,True,491,moderate,0.9392213555633462,0.6359112072125551
naive,False,64.21170995329304,2.2138095538156413,0.10179316108059357,True,492,easy,,
ensemble,False,75.3210236165393,4.079311438454557,0.5590051964101975,True,492,easy,,
learnable_cp,False,71.86730806524966,3.389616528422713,0.33783468014008444,True,492,easy,0.9503443472517732,0.39353454194301457
naive,False,53.11218700309357,0.45822044860070843,0.11442537802529172,True,493,hard,,
ensemble,False,66.94622040529705,1.5233733563124923,0.6229124913177393,True,493,hard,,
learnable_cp,False,59.62527661558217,0.9518123948332377,0.39829088235402466,True,493,hard,0.9391667229162447,1.0583590429377485
naive,False,64.0165783747584,1.032230764968228,0.1489938489452005,True,494,moderate,,
ensemble,True,74.00733114034712,2.003557107720794,0.615002388718945,False,494,moderate,,
learnable_cp,False,66.23244418916369,1.660170988700143,0.33629990682815425,True,494,moderate,0.9321936588926845,0.6988098472790747
naive,False,51.70504111615484,1.8780450941477442,0.05884928801571596,True,495,easy,,
ensemble,False,61.45777564884044,3.567267220217975,0.5351362178853385,True,495,easy,,
learnable_cp,False,60.50537024946956,3.6707795564089345,0.2984339753912223,True,495,easy,0.9534344564806876,0.3237141533897858
naive,False,69.36993527821362,0.5913677736048853,0.11956211394038321,True,496,hard,,
ensemble,False,79.30034389083798,1.3664461583478704,0.6766204898874986,True,496,hard,,
learnable_cp,False,71.7347713630865,1.2119004887640155,0.3737145349741463,True,496,hard,0.9471045160545521,1.0346746869332129
naive,False,58.0188227578287,1.9564810219053814,0.10603135411985248,True,497,easy,,
ensemble,False,68.86271385095962,4.109606265469068,0.5354804265713372,True,497,easy,,
learnable_cp,False,67.74371833942055,3.497392092043622,0.28304263355256853,True,497,easy,0.9496227651489818,0.4241477712143307
naive,False,63.166773000734096,0.9085212705673416,0.13098409127465974,True,498,moderate,,
ensemble,False,71.52266377632806,2.0405828919397773,0.6047375927512361,True,498,moderate,,
learnable_cp,False,64.17454832608287,1.6532358124074062,0.33665960905752673,True,498,moderate,0.9563526816388354,0.7076884428383491
naive,False,72.37453792113976,1.27321726859773,0.12571796815843694,True,499,moderate,,
ensemble,False,75.92423826030037,2.317886298393516,0.6034078841814852,True,499,moderate,,
learnable_cp,False,71.23373592680696,1.131097119573396,0.37238961959894185,True,499,moderate,0.9485588799851294,0.6221958029910591
naive,True,58.45255847025906,0.6461861881226683,0.13240047726300103,False,500,extreme,,
ensemble,True,66.67464655610496,1.0569814235173216,0.6671134664275811,False,500,extreme,,
learnable_cp,False,62.7791573207602,1.1771725089667116,0.43111504882162943,True,500,extreme,0.957498442830859,1.4571926984831232
naive,True,58.636254682552384,0.8203273940024326,0.14825683367690926,False,501,hard,,
ensemble,False,69.5909886183446,1.040133923125485,0.6476253355240089,True,501,hard,,
learnable_cp,False,65.29180733933384,1.2008348946971972,0.39623450597603455,True,501,hard,0.9460491254134299,1.0631535496465965
naive,False,59.872365889795915,0.8638718901572401,0.1279609257276671,True,502,moderate,,
ensemble,False,65.38745140465996,1.9834516933623656,0.585622311299614,True,502,moderate,,
learnable_cp,False,66.04489933413294,1.9130277968742695,0.34726057249562775,True,502,moderate,0.948386250682868,0.6820098450816288
naive,True,61.86995639793935,0.6511514373359781,0.12168818941149295,False,503,moderate,,
ensemble,False,72.5113078842289,1.849922752651121,0.575669220881345,True,503,moderate,,
learnable_cp,False,64.71329126911763,1.468103106308951,0.3166972199747047,True,503,moderate,0.9468256333211306,0.6771028787193435
naive,False,66.53914739931083,1.713411351367054,0.0832641627440533,True,504,easy,,
ensemble,False,77.19986877222529,4.099759452169244,0.5516882381713751,True,504,easy,,
learnable_cp,False,73.09105058015652,3.6697641463084185,0.3333020245051494,True,504,easy,0.9524589099948135,0.37307421580134575
naive,False,61.69530064688311,1.4615592143854756,0.08519153803532308,True,505,moderate,,
ensemble,True,73.38110257484257,2.0430935789006055,0.5799578015065824,False,505,moderate,,
learnable_cp,False,66.36450278582922,1.722365184038081,0.3886867534527691,True,505,moderate,0.9486251912061616,0.6803655856054857
naive,False,66.80567008105736,0.8244936196781205,0.10336764094404033,True,506,moderate,,
ensemble,False,76.98611896356688,1.8118315955316953,0.6002380417091985,True,506,moderate,,
learnable_cp,False,78.90731554818882,1.3289813924374863,0.3310127904308468,True,506,moderate,0.948655686558292,0.6359382052293499
naive,True,64.26614056603303,0.46848385923428015,0.1645257237455509,False,507,hard,,
ensemble,False,76.40141946610001,1.0977387043303657,0.6107588285655826,True,507,hard,,
learnable_cp,False,66.78550779284708,1.070192544223076,0.363637254721506,True,507,hard,0.9460910480983442,1.023564849587408
naive,False,56.00674213920857,1.9117606932773061,0.11882996503117663,True,508,easy,,
ensemble,False,64.31213336222835,3.9606963812584843,0.5836085410792649,True,508,easy,,
learnable_cp,False,58.89715050644498,3.3669728299794968,0.30748551701790156,True,508,easy,0.9557441386804001,0.3269676253745812
naive,False,62.80469004674523,0.6326209908738563,0.08436842468456965,True,509,moderate,,
ensemble,False,72.09680915524746,1.7840275216362584,0.5933226598015936,True,509,moderate,,
learnable_cp,False,66.36984605444803,1.623519756258545,0.3774555118671562,True,509,moderate,0.944703179935863,0.743616008353512
naive,False,59.93825587462933,1.9627693401240185,0.11068478887082923,True,510,easy,,
ensemble,False,74.0196350903961,3.893104028773493,0.5330010194456467,True,510,easy,,
learnable_cp,False,66.52010548232182,3.813348161814129,0.34889466445246164,True,510,easy,0.9599622273540741,0.35880737538186597
naive,False,64.2271810750305,2.0701508115288054,0.08856688123282638,True,511,easy,,
ensemble,False,73.50403848967092,4.048499306475604,0.5728932381818894,True,511,easy,,
learnable_cp,False,70.54415638351263,3.5739664261403687,0.3675245838827505,True,511,easy,0.9480730636740394,0.38414895584462627
naive,False,65.66123487169857,1.0083535991035075,0.1293791893939819,True,512,moderate,,
ensemble,False,79.4427444567495,1.8247909514163143,0.624254766218685,True,512,moderate,,
learnable_cp,False,70.51327801811381,1.8508905191551057,0.3596218762147572,True,512,moderate,0.9389617335844612,0.6314105255319163
naive,False,55.09460434067849,1.1237518119468304,0.15422838062141483,True,513,moderate,,
ensemble,False,65.34260363524439,2.2278964130745624,0.610891469444849,True,513,moderate,,
learnable_cp,False,60.08514198401758,1.8255315509272823,0.36940294138578966,True,513,moderate,0.9491908774932939,0.7228361888139747
naive,True,59.12454388039583,0.660435805418138,0.11332632748373814,False,514,hard,,
ensemble,False,68.94755003044587,1.1713035856032448,0.6682004628793392,True,514,hard,,
learnable_cp,False,62.156018584870814,1.1212931331154916,0.40522248557138163,True,514,hard,0.9388718178128498,1.071668425579175
naive,False,59.51317657073575,0.8045217207047772,0.08941369791339546,True,515,moderate,,
ensemble,False,65.31561458626491,2.118306020494368,0.6142982158774686,True,515,moderate,,
learnable_cp,False,62.9054732134493,1.5307471186106176,0.35070389132191654,True,515,moderate,0.9444071582040361,0.7451645342184974
naive,True,53.50793139472196,1.1828790980353108,0.12766320406092319,False,516,moderate,,
ensemble,False,68.18814018279845,1.869594527343335,0.5801743737250017,True,516,moderate,,
learnable_cp,False,63.63317858078338,1.7824202949946688,0.3203894520767696,True,516,moderate,0.9396243346818872,0.6474030277429916
naive,False,55.058396918517346,0.8206678766273069,0.11037277908981581,True,517,moderate,,
ensemble,False,59.50383471656535,1.9529725195335388,0.5815467956656005,True,517,moderate,,
learnable_cp,False,56.78984098417739,1.7697178199758166,0.36505688921258034,True,517,moderate,0.9412166292213503,0.8314554906667474
naive,False,61.12068964386029,1.0464014489129767,0.1154712675416123,True,518,moderate,,
ensemble,False,67.31867070204106,1.9993130456505182,0.5947361210881652,True,518,moderate,,
learnable_cp,False,65.44654566116319,1.6166414170190304,0.37648270974849235,True,518,moderate,0.9469973776459805,0.7639998959068459
naive,False,58.03603886240605,1.8626260143434052,0.08618455583642175,True,519,easy,,
ensemble,False,64.84774896352329,3.895031733773624,0.5431775459317039,True,519,easy,,
learnable_cp,False,58.53016055493939,3.5473748342802436,0.3204948256339334,True,519,easy,0.9515174216153592,0.35787446410131424
naive,False,61.647959764451116,1.307640788933676,0.1374080004839759,True,520,moderate,,
ensemble,False,77.31090216795766,2.177888848567463,0.5982400051918988,True,520,moderate,,
learnable_cp,False,72.91745804686683,1.6062284379864944,0.34078476547551506,True,520,moderate,0.957825888694035,0.7226188473953272
naive,True,67.19843429722441,0.5050115683882554,0.13684328329853054,False,521,extreme,,
ensemble,True,78.70253869060281,0.8637200297648899,0.7101151909330203,False,521,extreme,,
learnable_cp,False,77.78737019593608,0.8394496679144006,0.4091465165275095,True,521,extreme,0.9617591845127451,1.3269078359386577
naive,True,66.42488244725617,0.3671440616910615,0.1253428100825236,False,522,extreme,,
ensemble,True,73.25473704385162,0.7531670310629801,0.7350058494277312,False,522,extreme,,
learnable_cp,False,71.8973563218931,1.0366038799492077,0.4351653885152029,True,522,extreme,0.9388862735496645,1.4165932798377734
naive,True,69.72835832686249,0.11353818786440589,0.13755418391567412,False,523,extreme,,
ensemble,False,80.52713091867427,0.9996406883844896,0.7052952222688095,True,523,extreme,,
learnable_cp,False,75.24584363513743,0.9304439519980312,0.4068452838870417,True,523,extreme,0.9501581445267328,1.321842303485433
naive,True,60.36348729483481,1.685274113639157,0.12054096987539462,False,524,easy,,
ensemble,False,65.95476352771469,3.9296160533716007,0.5478315277292161,True,524,easy,,
learnable_cp,False,65.33340041955644,3.8085273714107357,0.3313910487310427,True,524,easy,0.9324501051242837,0.42510688486044634
naive,True,57.876712448574686,0.7206567444786945,0.12724713608882884,False,525,hard,,
ensemble,False,70.64626299697439,1.4015270919010403,0.6444347311581059,True,525,hard,,
learnable_cp,False,65.04335656978236,1.204180056692256,0.3921112123016804,True,525,hard,0.9554858666352849,1.0188000345336095
naive,True,74.83824580019964,0.6211477109021142,0.16257227113980438,False,526,extreme,,
ensemble,False,85.85444670328492,1.0541165561956165,0.6843908238171933,True,526,extreme,,
learnable_cp,False,81.15149643017749,0.9223480073954259,0.44751874288558774,True,526,extreme,0.9595240715582034,1.2678422448911126
naive,False,66.47446092269952,0.9445787970846707,0.11401477362602398,True,527,moderate,,
ensemble,False,73.974704006877,2.0180890274864436,0.5564153651787441,True,527,moderate,,
learnable_cp,False,71.90014409729805,1.8507366215020484,0.3751807302199354,True,527,moderate,0.9613398098809072,0.6266954388275277
naive,True,71.9687955990964,0.7799795214570837,0.12883574413612076,False,528,hard,,
ensemble,False,81.0197925075436,1.3575898462499703,0.6413685353619423,True,528,hard,,
learnable_cp,False,75.7806872494425,1.3668328483754275,0.39813287480742354,True,528,hard,0.9538442908475026,1.0993426664818058
naive,True,58.033114861528915,0.9819157696887335,0.11910719608364646,False,529,moderate,,
ensemble,False,65.3593399694111,2.1970051461256377,0.6128901641307811,True,529,moderate,,
learnable_cp,False,62.98519418486359,1.9281749287799672,0.3376451829463405,True,529,moderate,0.9686074933954845,0.6729742640860981
naive,True,64.16812191409606,2.2651502388797624,0.10650423782361748,False,530,easy,,
ensemble,False,74.34667252754406,4.183133234717879,0.5605975293737778,True,530,easy,,
learnable_cp,False,72.36436129849487,3.18408934856886,0.310628765188721,True,530,easy,0.9390162305281127,0.3514706070378006
naive,True,62.82295996496011,0.46277935840296225,0.1307971477810323,False,531,hard,,
ensemble,True,75.10243540626425,1.0788146380868704,0.6475092732344819,False,531,hard,,
learnable_cp,False,67.33325455832555,1.046769778086236,0.37597030077895516,True,531,hard,0.9412087309808781,1.0981291356898195
naive,True,71.12911610338527,0.33463577235864905,0.15120031979002616,False,532,extreme,,
ensemble,False,77.71249161430748,0.691052689944157,0.7199119393774439,True,532,extreme,,
learnable_cp,False,72.08645546497108,0.3532309511075782,0.40190454838585055,True,532,extreme,0.9315985735495157,1.3734272532668088
naive,False,67.66108926066342,0.975656833905324,0.14197293918129666,True,533,moderate,,
ensemble,False,82.52635580077965,2.1700786698020127,0.5920099161033547,True,533,moderate,,
learnable_cp,False,77.31355294853084,1.883457212599867,0.33379749174544776,True,533,moderate,0.9653378332134973,0.7439025412553686
naive,True,66.70855135355188,1.1289380813959928,0.1467470238762182,False,534,moderate,,
ensemble,False,78.52850310744493,2.4188019052375322,0.6486845150428986,True,534,moderate,,
learnable_cp,False,67.4063479716048,2.1026976332601683,0.3485431311902414,True,534,moderate,0.951038321595135,0.7422907966815339
naive,False,60.14758598157124,1.8545910389575087,0.13587844207373417,True,535,easy,,
ensemble,False,71.90806082978592,4.314584162010212,0.5418403387781178,True,535,easy,,
learnable_cp,False,66.94699929006661,3.803244691583654,0.33927403256384503,True,535,easy,0.9513930983982323,0.43029139611127304
naive,True,56.37842957783394,0.9138847965044764,0.10663882821816481,False,536,moderate,,
ensemble,False,64.52096076113185,2.236574816180531,0.6179007163982788,True,536,moderate,,
learnable_cp,False,65.01602647110616,1.4605931580245326,0.35034164221126685,True,536,moderate,0.9577610754319071,0.7274227656556052
naive,False,56.00817398449341,2.0361191955706515,0.12505836372458465,True,537,easy,,
ensemble,False,63.04495809032332,4.08821824150185,0.5434057981471074,True,537,easy,,
learnable_cp,False,64.20246991190835,3.8271713214723393,0.34428367559157685,True,537,easy,0.9494785214546578,0.3438036584520702
naive,False,63.225787052395916,2.376957004027801,0.1130948708263278,True,538,easy,,
ensemble,True,74.80320132200232,4.237529436777247,0.5753929556154925,False,538,easy,,
learnable_cp,False,70.92537943637896,3.5766580378505757,0.3609698298703541,True,538,easy,0.9644781753002748,0.2565211704750755
naive,True,60.99611661155696,0.6845276108138725,0.1437582825125238,False,539,extreme,,
ensemble,True,70.170654600137,0.7526943537504402,0.7115708331081574,False,539,extreme,,
learnable_cp,True,65.39284998238558,0.8846198863008193,0.4472264029455713,False,539,extreme,0.9469673821140626,1.3281266267092104
naive,True,65.07882301241784,1.070151862477645,0.12407505190701709,False,540,moderate,,
ensemble,False,76.9768741269198,1.9964662786125755,0.5850434544995645,True,540,moderate,,
learnable_cp,False,74.92949221450765,1.8673823582505433,0.3228862618732582,True,540,moderate,0.9651233577174185,0.7684520047025946
naive,True,63.00234063652927,1.2541434471618926,0.10663389871381719,False,541,moderate,,
ensemble,False,69.87124068687717,1.9851874124981133,0.618432274787141,True,541,moderate,,
learnable_cp,False,61.40794674101312,2.05280117834627,0.37514525540398214,True,541,moderate,0.9498072604886734,0.7846186399373171
naive,False,61.960132084041206,1.0261652012793148,0.1146572916290082,True,542,moderate,,
ensemble,False,73.67711196969074,2.154141627415143,0.592357757210961,True,542,moderate,,
learnable_cp,False,69.55621487141303,1.806068828890703,0.32416480473627973,True,542,moderate,0.9489734826729818,0.7743274943382882
naive,False,63.79342627882712,0.6205165325617634,0.14383756806779444,True,543,moderate,,
ensemble,False,69.20698342306271,1.9062136242867038,0.6053129702624851,True,543,moderate,,
learnable_cp,False,68.28626960370714,1.5397133787870785,0.36073207716736755,True,543,moderate,0.9366379715896513,0.6839057338945986
naive,True,65.57340544527557,0.8008823396521454,0.08567925878625515,False,544,hard,,
ensemble,False,77.76764582503672,1.1117802620594244,0.6551970017203707,True,544,hard,,
learnable_cp,False,71.78020110470682,1.502329761181299,0.40451839370160847,True,544,hard,0.9488601048705961,0.9889584013992863
naive,True,57.78406073787814,0.7154567716529496,0.10609042644000737,False,545,hard,,
ensemble,True,70.87957136750438,1.15936454639672,0.644762654537757,False,545,hard,,
learnable_cp,False,63.16998821555248,0.9387136800882494,0.37296521032229535,True,545,hard,0.9606794245884214,0.9996159040606671
naive,False,68.72777780296857,0.6986289314543476,0.1500968950011043,True,546,hard,,
ensemble,False,76.1032472931292,1.5716693607255494,0.6581537308404674,True,546,hard,,
learnable_cp,False,76.27658187913445,1.1635514580809068,0.37347980607693076,True,546,hard,0.9520238386811689,0.9672994334927394
naive,True,61.33613747525546,0.8473971056354508,0.13202323685988782,False,547,hard,,
ensemble,False,74.19028996058486,1.6565043321927102,0.6301200267236062,True,547,hard,,
learnable_cp,False,66.94329236076413,1.2159696948486007,0.37410319218829496,True,547,hard,0.9483071821798458,1.0557198820513543
naive,False,65.76870605207374,1.0298945939336097,0.10949666888705195,True,548,moderate,,
ensemble,True,76.52177066022118,1.8913263736582306,0.5777863714927153,False,548,moderate,,
learnable_cp,False,72.68732787638176,1.7580076206689481,0.38965525065810064,True,548,moderate,0.9514996883887467,0.6990412890559037
naive,True,63.615357955528076,0.4620099304607978,0.14647305123777704,False,549,extreme,,
ensemble,False,79.14754771974283,0.8636929395689579,0.6986111378112208,True,549,extreme,,
learnable_cp,False,71.6615662036224,0.5907121601050788,0.43088893255539334,True,549,extreme,0.9306986798141638,1.4125856107924328
naive,True,62.966291731124834,0.3559552073549861,0.1689049392437983,False,550,extreme,,
ensemble,False,77.00652472229737,0.664396658897551,0.6859022351441575,True,550,extreme,,
learnable_cp,False,68.12495406171873,1.3729658527271624,0.4302868354275946,True,550,extreme,0.9473752969217352,1.3090454596923438
naive,False,68.63811094531664,0.17656701969713123,0.11210995153351497,True,551,hard,,
ensemble,False,74.71793710909864,1.5716201530527707,0.6545948288864258,True,551,hard,,
learnable_cp,True,72.77690417624474,1.1502378847706733,0.3528176989211938,False,551,hard,0.9496642181568236,1.1012821567573365
naive,False,62.42321582258226,1.9476465197747583,0.13520621776264402,True,552,easy,,
ensemble,False,74.05700002490258,3.7744854021653396,0.5644430051651194,True,552,easy,,
learnable_cp,False,61.8649035063137,4.136469619152397,0.3178193141409727,True,552,easy,0.9490632276035309,0.3871819645024738
naive,True,66.64581102508606,0.9389696955302838,0.11766708231379513,False,553,moderate,,
ensemble,False,77.11158635275515,2.3593491764695083,0.5958528289885281,True,553,moderate,,
learnable_cp,False,71.80239081231394,1.7479900770395234,0.3566489202904383,True,553,moderate,0.9514959515834032,0.7676818857602914
naive,False,51.96048022653289,0.6804894412889253,0.09838643987933553,True,554,moderate,,
ensemble,False,60.71694697211036,1.915344440808177,0.5857878866899351,True,554,moderate,,
learnable_cp,False,58.340859855824874,1.9259527076349017,0.35689952700840183,True,554,moderate,0.9711164979676667,0.6847140836283827
naive,False,61.27808074765044,0.5138226229427254,0.12767049492273233,True,555,hard,,
ensemble,True,70.56779699448272,1.2802723097036963,0.6809102163688844,False,555,hard,,
